Id,Content,Sentiment
9.60E+17,b rt at_user rt if you n are gay n are sad n are crying over a tv show movie ship celeb ship n love pasta n nno one will ever know which o ,Positive
9.60E+17,b the feels are happening lymond tried to apologize for interrogating a small child by giving her a brooch but she url,Positive
9.60E+17,b at_user sad news if true ,Negative
9.60E+17,b rt at_user in the 10th grade i begged my dad for weeks to let me stay home from school on valentine x99s day i didn x99t want to see e ,Positive
9.60E+17,b rt at_user menteaser when at_user car breaks down you can always count on at_user big fat to come to the rescue che ,Positive
9.60E+17,b at_user at_user at_user at_user at_user at_user at_user at_user url,Positive
9.60E+17,b even tho i x99m 18 this the only show i watch on disney and i x99m kinda sad it x99s ending xe2 url,Positive
9.60E+17,b rt at_user makes me sad that dc tap house tryna use the same swag as sign is the whale mans not hot ,Positive
9.60E+17,b at_user thank you for doing the interview with bret baer and being transparent sad or country has come to this type of fbi corruption ,Positive
9.60E+17,b sad boy ,Negative
9.60E+17,b rt at_user i know i m biased but it s sad that cam newton playing an essentially perfect game at qb on the road in the playoffs wi ,Positive
9.60E+17,b rt at_user sometimes i m mean amp i try not to be mean but i can t help it amp i just keep being mean amp then i get sad cus i was being mea ,Positive
9.60E+17,b sad reax unle url,Positive
9.60E+17,b rt at_user things to learn in the future n1 only believe and trust in winner don x99t trust anyone else not even their ceo n2 if thei ,Positive
9.60E+17,b rt at_user mueller is a lifelong bureaucrat who has been duped by the dnc does he want to go down in history as the inspector j ,Positive
9.60E+17,b rt at_user send me selfies that you take facetime me tell me about your day rant about the crazy scene in that show or movie yo ,Positive
9.60E+17,b rt at_user after being told for a week the nunes memo is something and having it revealed as nothing it s weird and sad seeing otherwi ,Positive
9.60E+17,b memoday n nnunes memo was a dud sad nnunes admitted on fox that he never read the fisa applications ndid he even rea url,Positive
9.60E+17,b rt at_user ang bittersweet ng tlbs for me i x99m just sad that maichard never got to guest together and we don x99t even know why n n a ,Positive
9.60E+17,b rt at_user sometimes i m mean amp i try not to be mean but i can t help it amp i just keep being mean amp then i get sad cus i was being mea ,Positive
9.60E+17,b rt at_user mueller is a lifelong bureaucrat who has been duped by the dnc does he want to go down in history as the inspector j ,Positive
9.60E+17,b rt at_user trump fun beautiful smiling portrait of president donald j trump composed of tiny pictures of sad liberals and progre ,Positive
9.60E+17,b rt at_user mueller is a lifelong bureaucrat who has been duped by the dnc does he want to go down in history as the inspector j ,Positive
9.60E+17,b rt at_user i ve been sad today ,Negative
9.60E+17,b rt at_user x9ci don x99t wanna talk is a demo from double dare with connections to x9cwe need to talk n n x9csad game is a super dark demo and is a ,Positive
9.60E+17,b it x99s too early to be sad ,Positive
9.60E+17,b rt at_user at_user hahahahahaha what a joke the memo is seriously that x99s the best you got sad for our country that the fake ,Positive
9.60E+17,b rt at_user more sad news ian cumming who gave generously to support many programs across our campus passed away today url,Positive
9.60E+17,b at_user at_user at_user at_user some people that turn into right wing nutcases are not surprisi url,Positive
9.60E+17,b at_user at_user at_user at_user at_user bill looking for something that isn t there b url,Positive
9.60E+17,b trump supporters are such sad miserable people url,Positive
9.60E+17,b rt at_user then will be tweeting her no you re not baby and someone will say you have our hearts and she ll respond and you hav ,Positive
9.60E+17,b rt at_user please be careful with me sometimes i just get sad and i don t know why i m sorry ,Negative
9.60E+17,b it s sad but it s true url,Negative
9.60E+17,b rt at_user yo memo so sad sarah huckabee sanders told it to smile n yomemojokes url,Positive
9.60E+17,b rt at_user at_user awww now i m sad ,Negative
9.60E+17,b rt at_user some people just really need to grow the hell up it x99s so sad ,Negative
9.60E+17,b rt at_user is it sad that i consider it x9ctraffic when the red light at mcdonald x99s is backed up to moore auto sales i x99m definitely ,Positive
9.60E+17,b rt at_user nigel the world s loneliest bird died next to the stone decoy he loved scientists placed decoys on an island hoping t ,Positive
9.60E+17,b game day today sad that we won x99t see the phoenix at_user play this season of uaap but we will still have url,Positive
9.60E+17,b dennis edwards so sad ripdennisedwards url,Positive
9.60E+17,b rt at_user x8a xa3at_user on gop fisa memo i didn t want to have to do this but the sad part is is that i have an obligation to ,Positive
9.60E+17,b realising i should be in liverpool this weekend was a sad moment ,Positive
9.60E+17,b rt at_user the amount of eye contact is fatal this is one of my favorite old fancams of him and it makes me so sad that its masternim i ,Positive
9.60E+17,b at_user teddy will never ever win a super bowl im sorry man as sad as it is for all of us he x99s not star url,Positive
9.60E+17,b rt at_user rt if you n are gay n are sad n are crying over a tv show movie ship celeb ship n love pasta n nno one will ever know which o ,Positive
9.60E+17,b i x99m so sad i x99m not going to the t3r elemento concert tonight ,Negative
9.60E+17,b with the help of jared and a few other coworkers keeping the kids out of my hair so i could get stuff done quicker ,Positive
9.60E+17,b rt at_user the sad thing is some parents will buy these cereals for their kids thinking they are doing something positive url,Positive
9.60E+17,b rt at_user thank you for being so loving and kind in regards to gabbana it s been such a sad night and an even sadder day thank ,Positive
9.60E+17,b rt at_user youngjae said he bought beer and watched movie yesterday and he cried a lot because this movie was really sad he recommende ,Positive
9.60E+17,b rt at_user x9ci don x99t wanna talk is a demo from double dare with connections to x9cwe need to talk n n x9csad game is a super dark demo and is a ,Positive
9.60E+17,b whenever i start feeling sad or lonely i have to remember to ask myself if i m just hungry or not ,Positive
9.60E+17,b rt at_user ripple sad story url,Positive
9.60E+17,b rt at_user sad great singer another music legend gone url,Positive
9.60E+17,b rt at_user the amount of eye contact is fatal this is one of my favorite old fancams of him and it makes me so sad that its masternim i ,Positive
9.60E+17,b this is so sad url,Positive
9.60E+17,b rt at_user i woke up so sad ,Negative
9.60E+17,b rt at_user in the 10th grade i begged my dad for weeks to let me stay home from school on valentine x99s day i didn x99t want to see e ,Positive
9.60E+17,b rt at_user rt if you n are gay n are sad n are crying over a tv show movie ship celeb ship n love pasta n nno one will ever know which o ,Positive
9.60E+17,b rt at_user nigel the world s loneliest bird died next to the stone decoy he loved scientists placed decoys on an island hoping t ,Positive
9.60E+17,b why am i always the one to be avoided no one wants to be my friend and everyone hates me i x99ve been alone for far url,Negative
